nord,east,alt,speed,vf,vl,vu,yaw,pitch,roll,af,al,au,wf,wl,wu,numsats,satellitesInView,profile,fixQuality,HDOP,timestamp,grabMsec,episode
59.9146159,30.3502832,12.42,0.04,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.62,2025-04-23T17: 17: 57.000+03: 00,287989,new.003.026.
59.9146159,30.3502832,12.417,0.038,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.62,2025-04-23T17: 17: 57.300+03: 00,288283,new.003.026.
59.9146158,30.3502832,12.416,0.019,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.62,2025-04-23T17: 17: 57.400+03: 00,288381,new.003.026.
59.9146158,30.3502832,12.421,0.035,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.62,2025-04-23T17: 17: 57.500+03: 00,288486,new.003.026.
59.9146158,30.3502833,12.424,0.027,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.62,2025-04-23T17: 17: 57.600+03: 00,288580,new.003.026.
59.9146158,30.3502832,12.426,0.011,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.62,2025-04-23T17: 17: 57.700+03: 00,288681,new.003.026.
59.9146158,30.3502833,12.429,0.021,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.62,2025-04-23T17: 17: 57.800+03: 00,288778,new.003.026.
59.9146158,30.3502832,12.431,0.035,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.62,2025-04-23T17: 17: 57.900+03: 00,288881,new.003.026.
59.9146158,30.3502833,12.429,0.019,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.65,2025-04-23T17: 17: 58.000+03: 00,288986,new.003.026.
59.9146159,30.3502834,12.419,0.027,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.65,2025-04-23T17: 17: 58.100+03: 00,289087,new.003.026.
59.9146159,30.3502834,12.411,0.025,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.65,2025-04-23T17: 17: 58.200+03: 00,289183,new.003.026.
59.9146159,30.3502833,12.399,0.039,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.65,2025-04-23T17: 17: 58.300+03: 00,289289,new.003.026.
59.9146159,30.3502834,12.399,0.03,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.65,2025-04-23T17: 17: 58.400+03: 00,289381,new.003.026.
59.9146158,30.3502834,12.393,0.032,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.65,2025-04-23T17: 17: 58.500+03: 00,289479,new.003.026.
59.9146159,30.3502834,12.393,0.025,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.65,2025-04-23T17: 17: 58.600+03: 00,289578,new.003.026.
59.9146159,30.3502834,12.391,0.005,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.65,2025-04-23T17: 17: 58.700+03: 00,289674,new.003.026.
59.9146159,30.3502834,12.389,0.038,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.65,2025-04-23T17: 17: 58.800+03: 00,289778,new.003.026.
59.9146159,30.3502836,12.393,0.031,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,43,0,4,0.65,2025-04-23T17: 17: 58.900+03: 00,289879,new.003.026.
59.9146159,30.3502835,12.389,0.041,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.67,2025-04-23T17: 17: 59.000+03: 00,289987,new.003.026.
59.9146159,30.3502836,12.376,0.05,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.67,2025-04-23T17: 17: 59.100+03: 00,290091,new.003.026.
59.9146159,30.3502837,12.371,0.021,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.67,2025-04-23T17: 17: 59.200+03: 00,290182,new.003.026.
59.9146159,30.3502837,12.359,0.021,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.67,2025-04-23T17: 17: 59.300+03: 00,290283,new.003.026.
59.9146159,30.3502838,12.356,0.049,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.67,2025-04-23T17: 17: 59.400+03: 00,290382,new.003.026.
59.9146159,30.3502837,12.359,0.02,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.67,2025-04-23T17: 17: 59.500+03: 00,290495,new.003.026.
59.9146159,30.3502838,12.358,0.026,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.67,2025-04-23T17: 17: 59.600+03: 00,290574,new.003.026.
59.9146159,30.3502838,12.364,0.014,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.67,2025-04-23T17: 17: 59.700+03: 00,290679,new.003.026.
59.9146159,30.3502838,12.364,0.025,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.67,2025-04-23T17: 17: 59.800+03: 00,290778,new.003.026.
59.9146159,30.3502838,12.366,0.013,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.67,2025-04-23T17: 17: 59.900+03: 00,290878,new.003.026.
59.9146159,30.3502838,12.37,0.033,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.63,2025-04-23T17: 18: 00.000+03: 00,290987,new.003.026.
59.914616,30.3502837,12.377,0.089,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.63,2025-04-23T17: 18: 00.100+03: 00,291080,new.003.026.
59.9146161,30.3502837,12.387,0.095,0.0,0.0,0.0,-5.776086874329642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.63,2025-04-23T17: 18: 00.200+03: 00,291182,new.003.026.
59.9146162,30.3502839,12.393,0.193,0.0,0.0,0.0,-0.31235284958316517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.63,2025-04-23T17: 18: 00.300+03: 00,291283,new.003.026.
59.9146164,30.3502839,12.394,0.205,0.0,0.0,0.0,-0.4433258473113237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.63,2025-04-23T17: 18: 00.400+03: 00,291385,new.003.026.
59.9146166,30.350284,12.398,0.266,0.0,0.0,0.0,-0.29737268861329785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.63,2025-04-23T17: 18: 00.500+03: 00,291477,new.003.026.
59.9146169,30.3502843,12.4,0.332,0.0,0.0,0.0,-0.260085474473691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.63,2025-04-23T17: 18: 00.600+03: 00,291580,new.003.026.
59.9146172,30.3502844,12.407,0.35,0.0,0.0,0.0,-0.21945944547501897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.63,2025-04-23T17: 18: 00.700+03: 00,291679,new.003.026.
59.9146176,30.3502846,12.411,0.444,0.0,0.0,0.0,-0.29785963547460426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.63,2025-04-23T17: 18: 00.800+03: 00,291779,new.003.026.
59.9146181,30.3502848,12.414,0.512,0.0,0.0,0.0,-0.23491433600142875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,43,0,4,0.63,2025-04-23T17: 18: 00.900+03: 00,291879,new.003.026.
59.9146186,30.3502851,12.413,0.613,0.0,0.0,0.0,-0.32070075939545406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.74,2025-04-23T17: 18: 01.000+03: 00,291986,new.003.026.
59.9146191,30.3502856,12.426,0.66,0.0,0.0,0.0,-0.39592445015640965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.74,2025-04-23T17: 18: 01.100+03: 00,292082,new.003.026.
59.9146198,30.350286,12.43,0.775,0.0,0.0,0.0,-0.3430619177720054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.74,2025-04-23T17: 18: 01.200+03: 00,292181,new.003.026.
59.9146206,30.3502863,12.441,0.848,0.0,0.0,0.0,-0.28801597849335625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.74,2025-04-23T17: 18: 01.300+03: 00,292278,new.003.026.
59.9146221,30.3502874,12.444,0.919,0.0,0.0,0.0,-0.28962517206369504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.74,2025-04-23T17: 18: 01.500+03: 00,292487,new.003.026.
59.914623,30.3502879,12.447,1.025,0.0,0.0,0.0,-0.28424432197979654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.74,2025-04-23T17: 18: 01.600+03: 00,292580,new.003.026.
59.9146239,30.3502885,12.434,1.091,0.0,0.0,0.0,-0.3571589421403636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.74,2025-04-23T17: 18: 01.700+03: 00,292679,new.003.026.
59.914625,30.3502894,12.431,1.206,0.0,0.0,0.0,-0.33016218927051527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.74,2025-04-23T17: 18: 01.800+03: 00,292779,new.003.026.
59.9146263,30.3502899,12.431,1.275,0.0,0.0,0.0,-0.26936539010654487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.74,2025-04-23T17: 18: 01.900+03: 00,292880,new.003.026.
59.9146272,30.3502911,12.41,1.335,0.0,0.0,0.0,-0.31845102998963337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.64,2025-04-23T17: 18: 02.000+03: 00,292985,new.003.026.
59.9146283,30.3502921,12.402,1.379,0.0,0.0,0.0,-0.36753492454346987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.64,2025-04-23T17: 18: 02.100+03: 00,293082,new.003.026.
59.9146296,30.3502931,12.398,1.48,0.0,0.0,0.0,-0.3395380980122289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.64,2025-04-23T17: 18: 02.200+03: 00,293182,new.003.026.
59.9146308,30.3502941,12.391,1.534,0.0,0.0,0.0,-0.3713990835073853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.64,2025-04-23T17: 18: 02.300+03: 00,293284,new.003.026.
59.9146324,30.3502951,12.382,1.717,0.0,0.0,0.0,-0.3336179411894641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.64,2025-04-23T17: 18: 02.400+03: 00,293380,new.003.026.
59.9146339,30.3502959,12.377,1.747,0.0,0.0,0.0,-0.2894419124922356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.64,2025-04-23T17: 18: 02.500+03: 00,293483,new.003.026.
59.9146356,30.3502969,12.372,1.923,0.0,0.0,0.0,-0.2786121444836108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.64,2025-04-23T17: 18: 02.600+03: 00,293580,new.003.026.
59.9146373,30.3502983,12.371,1.99,0.0,0.0,0.0,-0.33761823583503514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.64,2025-04-23T17: 18: 02.700+03: 00,293680,new.003.026.
59.9146392,30.3502996,12.375,2.142,0.0,0.0,0.0,-0.3493782643349729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.64,2025-04-23T17: 18: 02.800+03: 00,293778,new.003.026.
59.9146413,30.3503008,12.374,2.354,0.0,0.0,0.0,-0.27718970114323543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,43,0,4,0.64,2025-04-23T17: 18: 02.900+03: 00,293878,new.003.026.
59.9146432,30.3503023,12.368,2.295,0.0,0.0,0.0,-0.3134628789874336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.68,2025-04-23T17: 18: 03.000+03: 00,293986,new.003.026.
59.9146454,30.3503034,12.372,2.514,0.0,0.0,0.0,-0.3269926713488936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.68,2025-04-23T17: 18: 03.100+03: 00,294079,new.003.026.
59.9146476,30.3503051,12.375,2.524,0.0,0.0,0.0,-0.3311116483836002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.68,2025-04-23T17: 18: 03.200+03: 00,294175,new.003.026.
59.9146499,30.3503063,12.371,2.676,0.0,0.0,0.0,-0.31865174285361275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.68,2025-04-23T17: 18: 03.300+03: 00,294279,new.003.026.
59.9146523,30.3503082,12.374,2.748,0.0,0.0,0.0,-0.3130754158934908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.68,2025-04-23T17: 18: 03.400+03: 00,294379,new.003.026.
59.9146548,30.3503096,12.377,2.876,0.0,0.0,0.0,-0.3343056009147498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.68,2025-04-23T17: 18: 03.500+03: 00,294485,new.003.026.
59.9146574,30.3503114,12.375,3.018,0.0,0.0,0.0,-0.32107949584313683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.68,2025-04-23T17: 18: 03.600+03: 00,294579,new.003.026.
59.9146599,30.3503131,12.374,3.005,0.0,0.0,0.0,-0.322875439643439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.68,2025-04-23T17: 18: 03.700+03: 00,294680,new.003.026.
59.9146627,30.3503148,12.384,3.146,0.0,0.0,0.0,-0.3222855183562649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.68,2025-04-23T17: 18: 03.800+03: 00,294778,new.003.026.
59.9146655,30.3503166,12.387,3.238,0.0,0.0,0.0,-0.3358257826932369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.68,2025-04-23T17: 18: 03.900+03: 00,294879,new.003.026.
59.9146684,30.3503185,12.396,3.347,0.0,0.0,0.0,-0.31796757378683094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.83,2025-04-23T17: 18: 04.000+03: 00,294983,new.003.026.
59.9146714,30.3503205,12.397,3.45,0.0,0.0,0.0,-0.30590385799704617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.83,2025-04-23T17: 18: 04.100+03: 00,295078,new.003.026.
59.9146744,30.3503224,12.39,3.576,0.0,0.0,0.0,-0.32064839951789426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.83,2025-04-23T17: 18: 04.200+03: 00,295184,new.003.026.
59.9146777,30.3503245,12.391,3.734,0.0,0.0,0.0,-0.32387376797557976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.83,2025-04-23T17: 18: 04.300+03: 00,295286,new.003.026.
59.914681,30.3503267,12.391,3.816,0.0,0.0,0.0,-0.3143879034909906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.83,2025-04-23T17: 18: 04.400+03: 00,295380,new.003.026.
59.9146843,30.3503287,12.391,3.847,0.0,0.0,0.0,-0.32505535587917994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.83,2025-04-23T17: 18: 04.500+03: 00,295480,new.003.026.
59.9146878,30.3503312,12.392,4.023,0.0,0.0,0.0,-0.30839269751039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.83,2025-04-23T17: 18: 04.600+03: 00,295581,new.003.026.
59.9146913,30.3503335,12.387,4.148,0.0,0.0,0.0,-0.3066368962828837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.83,2025-04-23T17: 18: 04.700+03: 00,295683,new.003.026.
59.9146949,30.3503358,12.377,4.205,0.0,0.0,0.0,-0.31479805586520926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.83,2025-04-23T17: 18: 04.800+03: 00,295787,new.003.026.
59.9146985,30.3503382,12.369,4.23,0.0,0.0,0.0,-0.3121469007314298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.83,2025-04-23T17: 18: 04.900+03: 00,295881,new.003.026.
59.9147023,30.3503406,12.366,4.396,0.0,0.0,0.0,-0.31068431481825853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.84,2025-04-23T17: 18: 05.000+03: 00,295983,new.003.026.
59.9147063,30.3503426,12.371,4.399,0.0,0.0,0.0,-0.31390968327594415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.84,2025-04-23T17: 18: 05.100+03: 00,296083,new.003.026.
59.9147103,30.3503449,12.38,4.584,0.0,0.0,0.0,-0.29532367207145654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.84,2025-04-23T17: 18: 05.200+03: 00,296182,new.003.026.
59.9147143,30.3503475,12.383,4.685,0.0,0.0,0.0,-0.30913271711323564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.84,2025-04-23T17: 18: 05.300+03: 00,296283,new.003.027.
59.9147184,30.3503502,12.395,4.712,0.0,0.0,0.0,-0.30630353839575286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.84,2025-04-23T17: 18: 05.400+03: 00,296393,new.003.027.
59.9147225,30.3503529,12.393,4.82,0.0,0.0,0.0,-0.31652593182468364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.84,2025-04-23T17: 18: 05.500+03: 00,296490,new.003.027.
59.9147355,30.350361,12.405,5.13,0.0,0.0,0.0,-0.30748861695785695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.84,2025-04-23T17: 18: 05.800+03: 00,296780,new.003.027.
59.9147399,30.3503637,12.411,5.194,0.0,0.0,0.0,-0.29922797360816783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.84,2025-04-23T17: 18: 05.900+03: 00,296875,new.003.027.
59.9147444,30.3503665,12.42,5.194,0.0,0.0,0.0,-0.30362445799394155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.69,2025-04-23T17: 18: 06.000+03: 00,296988,new.003.027.
59.9147489,30.3503691,12.425,5.191,0.0,0.0,0.0,-0.2935992867704861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.69,2025-04-23T17: 18: 06.100+03: 00,297083,new.003.027.
59.9147534,30.3503719,12.429,5.277,0.0,0.0,0.0,-0.29675833271659585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.69,2025-04-23T17: 18: 06.200+03: 00,297184,new.003.027.
59.914758,30.3503747,12.436,5.345,0.0,0.0,0.0,-0.31052723518557906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.69,2025-04-23T17: 18: 06.300+03: 00,297289,new.003.027.
59.9147627,30.3503775,12.431,5.359,0.0,0.0,0.0,-0.3012176489554414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.69,2025-04-23T17: 18: 06.400+03: 00,297381,new.003.027.
59.9147673,30.3503806,12.433,5.437,0.0,0.0,0.0,-0.2974023592105817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.69,2025-04-23T17: 18: 06.500+03: 00,297482,new.003.027.
59.9147719,30.3503835,12.44,5.382,0.0,0.0,0.0,-0.31537750517687135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.69,2025-04-23T17: 18: 06.600+03: 00,297583,new.003.027.
59.9147766,30.3503866,12.441,5.507,0.0,0.0,0.0,-0.31889085296113595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.69,2025-04-23T17: 18: 06.700+03: 00,297683,new.003.027.
59.9147813,30.3503896,12.446,5.565,0.0,0.0,0.0,-0.3075235235428969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.69,2025-04-23T17: 18: 06.800+03: 00,297782,new.003.027.
59.9147861,30.3503926,12.449,5.517,0.0,0.0,0.0,-0.3109949834251136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.69,2025-04-23T17: 18: 06.900+03: 00,297882,new.003.027.
59.914791,30.3503957,12.441,5.65,0.0,0.0,0.0,-0.3196169099299656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.69,2025-04-23T17: 18: 07.000+03: 00,297991,new.003.027.
59.9147959,30.3503991,12.441,5.688,0.0,0.0,0.0,-0.31520995356867987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.69,2025-04-23T17: 18: 07.100+03: 00,298085,new.003.027.
59.9148008,30.3504022,12.443,5.709,0.0,0.0,0.0,-0.31599709706132934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.69,2025-04-23T17: 18: 07.200+03: 00,298181,new.003.027.
59.9148057,30.3504055,12.442,5.793,0.0,0.0,0.0,-0.3219678684324019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.69,2025-04-23T17: 18: 07.300+03: 00,298280,new.003.027.
59.9148107,30.3504087,12.443,5.83,0.0,0.0,0.0,-0.31732703795134903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.69,2025-04-23T17: 18: 07.400+03: 00,298382,new.003.027.
59.9148157,30.3504119,12.442,5.88,0.0,0.0,0.0,-0.31882278512030815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.69,2025-04-23T17: 18: 07.500+03: 00,298489,new.003.027.
59.9148208,30.3504152,12.435,5.932,0.0,0.0,0.0,-0.3181665413215583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.69,2025-04-23T17: 18: 07.600+03: 00,298581,new.003.027.
59.9148259,30.3504186,12.441,5.96,0.0,0.0,0.0,-0.32123483014656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.69,2025-04-23T17: 18: 07.700+03: 00,298677,new.003.027.
59.914831,30.350422,12.437,5.983,0.0,0.0,0.0,-0.31882802110806413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.69,2025-04-23T17: 18: 07.800+03: 00,298782,new.003.027.
59.9148362,30.3504253,12.442,6.083,0.0,0.0,0.0,-0.3073891331904933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,43,0,4,0.69,2025-04-23T17: 18: 07.900+03: 00,298882,new.003.027.
59.9148414,30.3504286,12.441,6.027,0.0,0.0,0.0,-0.3090960651989438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.67,2025-04-23T17: 18: 08.000+03: 00,298991,new.003.027.
59.9148466,30.3504319,12.449,6.151,0.0,0.0,0.0,-0.3145030952216222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.67,2025-04-23T17: 18: 08.100+03: 00,299085,new.003.027.
59.914852,30.3504351,12.465,6.167,0.0,0.0,0.0,-0.30749908893336897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.67,2025-04-23T17: 18: 08.200+03: 00,299191,new.003.027.
59.9148573,30.3504384,12.476,6.241,0.0,0.0,0.0,-0.2937860370004495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.67,2025-04-23T17: 18: 08.300+03: 00,299292,new.003.027.
59.9148627,30.3504418,12.48,6.254,0.0,0.0,0.0,-0.3125238918498606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.67,2025-04-23T17: 18: 08.400+03: 00,299384,new.003.027.
59.9148681,30.3504452,12.494,6.312,0.0,0.0,0.0,-0.31349953090172544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.67,2025-04-23T17: 18: 08.500+03: 00,299484,new.003.027.
59.9148736,30.3504485,12.507,6.444,0.0,0.0,0.0,-0.2828358412734371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.67,2025-04-23T17: 18: 08.600+03: 00,299577,new.003.027.
59.9148791,30.3504521,12.511,6.418,0.0,0.0,0.0,-0.3252054541948514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.67,2025-04-23T17: 18: 08.700+03: 00,299683,new.003.027.
59.9148847,30.3504555,12.514,6.534,0.0,0.0,0.0,-0.30457740776553044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.67,2025-04-23T17: 18: 08.800+03: 00,299780,new.003.027.
59.9148903,30.350459,12.513,6.546,0.0,0.0,0.0,-0.30325444819251873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.67,2025-04-23T17: 18: 08.900+03: 00,299881,new.003.027.
59.9148961,30.3504628,12.507,6.643,0.0,0.0,0.0,-0.3144804059413463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.73,2025-04-23T17: 18: 09.000+03: 00,299989,new.003.027.
59.9149019,30.3504664,12.504,6.679,0.0,0.0,0.0,-0.30116703440713355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.73,2025-04-23T17: 18: 09.100+03: 00,300082,new.003.027.
59.9149077,30.3504703,12.501,6.842,0.0,0.0,0.0,-0.3217514476051546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.73,2025-04-23T17: 18: 09.200+03: 00,300188,new.003.027.
